mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
1.7718014478683473,0.04953273556318974,0.021801233291625977,0.003124274862690111,0.01,50,"{'learning_rate': 0.01, 'n_estimators': 50}",0.476056338028169,0.44569816643159377,0.46685472496473907,0.4759887005649718,0.49646393210749645,0.48158640226628896,0.45750708215297453,0.4630681818181818,0.47083926031294454,0.4607703281027104,0.4694888857426023,0.01340651960771229,23,0.47001416653549505,0.4726156751652502,0.4700975763298709,0.46845003933910306,0.46900566393958465,0.46657228252320276,0.4686172722982539,0.4673690831891807,0.47044025157232705,0.4743791260609871,0.4697561136953256,0.002227133317172552
3.5132009506225588,0.10998993899235497,0.0366020679473877,0.0008000970077714995,0.01,100,"{'learning_rate': 0.01, 'n_estimators': 100}",0.49859154929577465,0.44287729196050774,0.44992947813822287,0.461864406779661,0.4780763790664781,0.4971671388101983,0.43626062322946174,0.453125,0.46088193456614507,0.48216833095577744,0.46609089621973665,0.020814791031727165,24,0.4925232173776169,0.4634875668870003,0.45530374567201765,0.4634146341463415,0.4516991818753933,0.4849771904986629,0.45194274028629855,0.4536876867431986,0.4633647798742138,0.481766740018862,0.4662167483379605,0.01414142424798538
5.2145729780197145,0.1839448959162448,0.05460004806518555,0.0078000068679126,0.01,150,"{'learning_rate': 0.01, 'n_estimators': 150}",0.48169014084507045,0.44851904090267986,0.4414668547249647,0.4717514124293785,0.4837340876944837,0.4745042492917847,0.4475920679886686,0.4630681818181818,0.4566145092460882,0.4693295292439372,0.4638255698711596,0.01406175780557594,25,0.4714308200849992,0.4634875668870003,0.4542020774315392,0.47427222659323365,0.4589364380113279,0.4643699858423785,0.4664149756174296,0.4648529643025633,0.46163522012578617,0.47233574347689405,0.46519380183731524,0.005917423260511509
6.8952120542526245,0.1615186147959519,0.07176010608673096,0.007642459499612377,0.01,200,"{'learning_rate': 0.01, 'n_estimators': 200}",0.5014084507042254,0.4696755994358251,0.4541607898448519,0.4844632768361582,0.49222065063649223,0.4830028328611898,0.4546742209631728,0.4772727272727273,0.47652916073968704,0.48216833095577744,0.47755911085940816,0.014219805449244999,22,0.4829214544309775,0.4826880705067674,0.4711992445703494,0.4878048780487805,0.47309628697293893,0.48387604215825075,0.4756960830580462,0.47664727158358233,0.47468553459119495,0.48789688777114115,0.47965117536920293,0.0057962666829728315
10.381818294525146,0.11553505896997854,0.109200119972229,1.922192036699903e-07,0.01,300,"{'learning_rate': 0.01, 'n_estimators': 300}",0.5352112676056338,0.4908321579689704,0.4936530324400564,0.4901129943502825,0.5077793493635078,0.5212464589235127,0.4688385269121813,0.49573863636363635,0.4793741109530583,0.5121255349500713,0.49950445986124875,0.018805738461332298,17,0.5029120100739808,0.5033050047214354,0.5011016682404784,0.5092053501180173,0.49685336689741977,0.5085732263646374,0.4944156048450527,0.4991350841327253,0.49889937106918236,0.5018861993083936,0.5016286885771323,0.0044601897777358105
17.106990003585814,0.22086021100903486,0.17784035205841064,0.0076423718985679165,0.01,500,"{'learning_rate': 0.01, 'n_estimators': 500}",0.5309859154929577,0.5049365303244006,0.4992947813822285,0.5056497175141242,0.5035360678925035,0.5297450424929179,0.4773371104815864,0.4914772727272727,0.47083926031294454,0.5106990014265336,0.5024777006937562,0.018448323908517923,15,0.5019675743743114,0.5118035882908404,0.5146364494806421,0.5092053501180173,0.4984266834487099,0.5115620575743275,0.5047978606260815,0.49803428211983014,0.4941823899371069,0.5017290160326942,0.5046345252002562,0.006536405956748928
33.91757957935333,0.45507186751293127,0.3541206121444702,0.00998886696617636,0.01,1000,"{'learning_rate': 0.01, 'n_estimators': 1000}",0.5366197183098591,0.4992947813822285,0.5077574047954866,0.4985875706214689,0.5176803394625177,0.5212464589235127,0.49575070821529743,0.4928977272727273,0.4850640113798009,0.5007132667617689,0.5055925244230497,0.01467368216851406,12,0.5085786242719975,0.5118035882908404,0.5127478753541076,0.4967741935483871,0.499842668344871,0.511090136857008,0.5104609092339154,0.5047963516276144,0.5157232704402516,0.49009745363093365,0.5061915071599927,0.007766705818724583
1.6770029306411742,0.007800078393777819,0.018720006942749022,0.006240081788931256,0.03,50,"{'learning_rate': 0.03, 'n_estimators': 50}",0.4859154929577465,0.44569816643159377,0.44428772919605075,0.4717514124293785,0.4780763790664781,0.4702549575070821,0.4490084985835694,0.45738636363636365,0.45519203413940257,0.46219686162624823,0.4619849922129407,0.013471706316288612,26,0.46985676058555015,0.45971041863393136,0.45609065155807366,0.4745869394177813,0.45091252359974826,0.45902155104609094,0.46704420324052226,0.45856266708601984,0.4561320754716981,0.46856334486010687,0.46204811354995234,0.007119492485574748
3.3727258920669554,0.04873605796513085,0.037440037727355956,0.0076424886993407114,0.03,100,"{'learning_rate': 0.03, 'n_estimators': 100}",0.523943661971831,0.4908321579689704,0.4908321579689704,0.4957627118644068,0.5091937765205092,0.5141643059490085,0.4745042492917847,0.4971590909090909,0.4779516358463727,0.5135520684736091,0.49879654537731843,0.015354644393434562,18,0.49866204942546827,0.502990242367013,0.4990557129367328,0.5085759244689221,0.49417872876022656,0.5029101777568036,0.49410099103350635,0.49771976725900297,0.49669811320754714,0.5025149324111915,0.4997406639626414,0.004290439498364728
5.09340889453888,0.07618501238689021,0.059280109405517575,0.00624004602585973,0.03,150,"{'learning_rate': 0.03, 'n_estimators': 150}",0.528169014084507,0.4908321579689704,0.49506346967559944,0.5084745762711864,0.5021216407355021,0.5127478753541076,0.4773371104815864,0.4914772727272727,0.47083926031294454,0.5049928673323824,0.4982302137901741,0.01603435173115206,19,0.4967731780261294,0.5084985835694051,0.5110166824047844,0.5099921321793863,0.49307740717432347,0.5021236432279377,0.5024382570394841,0.4909576977512187,0.48789308176100626,0.49607041810751334,0.49988410812411893,0.007783787976303687
