mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
5.059088897705078,1.0329538728973173,0.9765616893768311,0.5600475578609105,5,7,"{'min_samples_leaf': 5, 'min_samples_split': 7}",0.6253521126760564,0.6375176304654443,0.6220028208744711,0.6200564971751412,0.6223479490806223,0.6218130311614731,0.6260623229461756,0.6235795454545454,0.635846372688478,0.6433666191155493,0.6277785643494266,0.007654753174991753,9,0.7791594522272942,0.7807680201447906,0.7740006295247088,0.7749803304484658,0.7739144115796098,0.7714330659115936,0.7722196004404593,0.7691460921528542,0.7778301886792452,0.7720842502357749,0.7745536041344796,0.0034926992315865778
4.779848432540893,1.2167461831483009,0.7363212585449219,0.34727502721192094,5,10,"{'min_samples_leaf': 5, 'min_samples_split': 10}",0.6253521126760564,0.6375176304654443,0.6220028208744711,0.6200564971751412,0.6223479490806223,0.6218130311614731,0.6260623229461756,0.6235795454545454,0.635846372688478,0.6433666191155493,0.6277785643494266,0.007654753174991753,9,0.7791594522272942,0.7807680201447906,0.7740006295247088,0.7749803304484658,0.7739144115796098,0.7714330659115936,0.7722196004404593,0.7691460921528542,0.7778301886792452,0.7720842502357749,0.7745536041344796,0.0034926992315865778
3.4756860017776487,1.0664259220823993,0.44148080348968505,0.23348503996690165,7,2,"{'min_samples_leaf': 7, 'min_samples_split': 2}",0.5915492957746479,0.610719322990127,0.5881523272214386,0.6031073446327684,0.5954738330975955,0.6048158640226629,0.5821529745042493,0.59375,0.6145092460881935,0.6205420827389444,0.6004530652697154,0.011683375222526259,13,0.6825121989611207,0.6836638338054769,0.6795719231979855,0.6832415420928403,0.684392699811202,0.6825546641497562,0.6778354569765612,0.6771504953609058,0.6867924528301886,0.6784030179188935,0.6816118285104931,0.0030292006560434393
3.4242059707641603,0.7390939055257714,0.6208811521530151,0.27491482114588517,7,5,"{'min_samples_leaf': 7, 'min_samples_split': 5}",0.5915492957746479,0.610719322990127,0.5881523272214386,0.6031073446327684,0.5954738330975955,0.6048158640226629,0.5821529745042493,0.59375,0.6145092460881935,0.6205420827389444,0.6004530652697154,0.011683375222526259,13,0.6825121989611207,0.6836638338054769,0.6795719231979855,0.6832415420928403,0.684392699811202,0.6825546641497562,0.6778354569765612,0.6771504953609058,0.6867924528301886,0.6784030179188935,0.6816118285104931,0.0030292006560434393
3.357125926017761,0.7530726332425347,0.6193211078643799,0.2944275525825564,7,7,"{'min_samples_leaf': 7, 'min_samples_split': 7}",0.5915492957746479,0.610719322990127,0.5881523272214386,0.6031073446327684,0.5954738330975955,0.6048158640226629,0.5821529745042493,0.59375,0.6145092460881935,0.6205420827389444,0.6004530652697154,0.011683375222526259,13,0.6825121989611207,0.6836638338054769,0.6795719231979855,0.6832415420928403,0.684392699811202,0.6825546641497562,0.6778354569765612,0.6771504953609058,0.6867924528301886,0.6784030179188935,0.6816118285104931,0.0030292006560434393
3.8064067125320435,0.6314061604564898,0.5787609815597534,0.31744804530985493,7,10,"{'min_samples_leaf': 7, 'min_samples_split': 10}",0.5915492957746479,0.610719322990127,0.5881523272214386,0.6031073446327684,0.5954738330975955,0.6048158640226629,0.5821529745042493,0.59375,0.6145092460881935,0.6205420827389444,0.6004530652697154,0.011683375222526259,13,0.6825121989611207,0.6836638338054769,0.6795719231979855,0.6832415420928403,0.684392699811202,0.6825546641497562,0.6778354569765612,0.6771504953609058,0.6867924528301886,0.6784030179188935,0.6816118285104931,0.0030292006560434393
2.6535646438598635,0.6718325376325981,0.5709609985351562,0.3598977291745879,10,2,"{'min_samples_leaf': 10, 'min_samples_split': 2}",0.5577464788732395,0.5754583921015515,0.5458392101551481,0.5508474576271186,0.5417256011315418,0.5736543909348442,0.5495750708215298,0.5738636363636364,0.5803698435277382,0.579172610556348,0.5627920147246213,0.014321207809042672,17,0.6145128285849205,0.608750393452943,0.6085930122757318,0.6081825334382376,0.6077721837633732,0.6095642598710084,0.6114519427402862,0.6060701368139645,0.6117924528301887,0.6082992769569318,0.6094989020727586,0.0023132074968693623
2.7144048690795897,0.49827371781673485,0.5818809747695923,0.2512572863594698,10,5,"{'min_samples_leaf': 10, 'min_samples_split': 5}",0.5577464788732395,0.5754583921015515,0.5458392101551481,0.5508474576271186,0.5417256011315418,0.5736543909348442,0.5495750708215298,0.5738636363636364,0.5803698435277382,0.579172610556348,0.5627920147246213,0.014321207809042672,17,0.6145128285849205,0.608750393452943,0.6085930122757318,0.6081825334382376,0.6077721837633732,0.6095642598710084,0.6114519427402862,0.6060701368139645,0.6117924528301887,0.6082992769569318,0.6094989020727586,0.0023132074968693623
2.542804455757141,0.42482514058792203,0.7254012823104858,0.3538318780027217,10,7,"{'min_samples_leaf': 10, 'min_samples_split': 7}",0.5577464788732395,0.5754583921015515,0.5458392101551481,0.5508474576271186,0.5417256011315418,0.5736543909348442,0.5495750708215298,0.5738636363636364,0.5803698435277382,0.579172610556348,0.5627920147246213,0.014321207809042672,17,0.6145128285849205,0.608750393452943,0.6085930122757318,0.6081825334382376,0.6077721837633732,0.6095642598710084,0.6114519427402862,0.6060701368139645,0.6117924528301887,0.6082992769569318,0.6094989020727586,0.0023132074968693623
2.379004192352295,0.3970046740008507,0.600601053237915,0.2706727940316628,10,10,"{'min_samples_leaf': 10, 'min_samples_split': 10}",0.5577464788732395,0.5754583921015515,0.5458392101551481,0.5508474576271186,0.5417256011315418,0.5736543909348442,0.5495750708215298,0.5738636363636364,0.5803698435277382,0.579172610556348,0.5627920147246213,0.014321207809042672,17,0.6145128285849205,0.608750393452943,0.6085930122757318,0.6081825334382376,0.6077721837633732,0.6095642598710084,0.6114519427402862,0.6060701368139645,0.6117924528301887,0.6082992769569318,0.6094989020727586,0.0023132074968693623
